trial,WSLS_choice,feedback,true_noise,true_win_stay,true_lose_shift,opponent_choices,cumulative_rate_WSLS,cumulative_rate_opponent
42,1,1,0,0.3,0.9,1,0.5476190476190477,0.5
43,0,1,0,0.3,0.9,0,0.5348837209302325,0.4883720930232558
44,1,1,0,0.3,0.9,1,0.5454545454545454,0.5
45,0,1,0,0.3,0.9,0,0.5333333333333333,0.4888888888888889
46,1,1,0,0.3,0.9,1,0.5434782608695652,0.5
47,1,1,0,0.3,0.9,1,0.5531914893617021,0.5106382978723404
48,1,0,0,0.3,0.9,0,0.5625,0.5
49,0,1,0,0.3,0.9,0,0.5510204081632653,0.4897959183673469
50,0,0,0,0.3,0.9,1,0.54,0.5
51,1,0,0,0.3,0.9,0,0.5490196078431373,0.49019607843137253
52,0,1,0,0.3,0.9,0,0.5384615384615384,0.4807692307692308
53,1,1,0,0.3,0.9,1,0.5471698113207547,0.49056603773584906
54,0,0,0,0.3,0.9,1,0.5370370370370371,0.5
55,1,0,0,0.3,0.9,0,0.5454545454545454,0.4909090909090909
56,1,1,0,0.3,0.9,1,0.5535714285714286,0.5
57,0,1,0,0.3,0.9,0,0.543859649122807,0.49122807017543857
58,1,1,0,0.3,0.9,1,0.5517241379310345,0.5
59,0,1,0,0.3,0.9,0,0.5423728813559322,0.4915254237288136
60,1,1,0,0.3,0.9,1,0.55,0.5
61,0,0,0,0.3,0.9,1,0.5409836065573771,0.5081967213114754
62,1,0,0,0.3,0.9,0,0.5483870967741935,0.5
63,1,0,0,0.3,0.9,0,0.5555555555555556,0.49206349206349204
64,0,1,0,0.3,0.9,0,0.546875,0.484375
65,1,0,0,0.3,0.9,0,0.5538461538461539,0.47692307692307695
66,0,0,0,0.3,0.9,1,0.5454545454545454,0.48484848484848486
67,1,0,0,0.3,0.9,0,0.5522388059701493,0.47761194029850745
68,0,0,0,0.3,0.9,1,0.5441176470588235,0.4852941176470588
69,0,1,0,0.3,0.9,0,0.5362318840579711,0.4782608695652174
70,1,1,0,0.3,0.9,1,0.5428571428571428,0.4857142857142857
71,1,0,0,0.3,0.9,0,0.5492957746478874,0.4788732394366197
72,0,0,0,0.3,0.9,1,0.5416666666666666,0.4861111111111111
73,1,0,0,0.3,0.9,0,0.547945205479452,0.4794520547945205
74,0,0,0,0.3,0.9,1,0.5405405405405406,0.4864864864864865
75,1,0,0,0.3,0.9,0,0.5466666666666666,0.48
76,1,1,0,0.3,0.9,1,0.5526315789473685,0.4868421052631579
77,0,1,0,0.3,0.9,0,0.5454545454545454,0.4805194805194805
78,0,1,0,0.3,0.9,0,0.5384615384615384,0.47435897435897434
79,1,0,0,0.3,0.9,0,0.5443037974683544,0.46835443037974683
80,0,0,0,0.3,0.9,1,0.5375,0.475
81,1,1,0,0.3,0.9,1,0.5432098765432098,0.48148148148148145
82,0,1,0,0.3,0.9,0,0.5365853658536586,0.47560975609756095
83,1,0,0,0.3,0.9,0,0.54216867469879515,0.46987951807228917
84,0,0,0,0.3,0.9,1,0.5357142857142857,0.47619047619047616
85,1,0,0,0.3,0.9,0,0.5411764705882353,0.47058823529411764
86,0,0,0,0.3,0.9,1,0.5348837209302325,0.47674418604651164
87,1,0,0,0.3,0.9,0,0.5402298850574713,0.47126436781609193
88,0,1,0,0.3,0.9,0,0.5340909090909091,0.4659090909090909
89,0,1,0,0.3,0.9,0,0.5280898876404494,0.4606741573033708
90,0,0,0,0.3,0.9,1,0.5222222222222223,0.4666666666666667
91,1,0,0,0.3,0.9,0,0.5274725274725275,0.46153846153846156
92,0,0,0,0.3,0.9,1,0.5217391304347826,0.4673913043478261
93,1,0,0,0.3,0.9,0,0.5268817204301075,0.46236559139784944
94,0,1,0,0.3,0.9,0,0.5212765957446809,0.4574468085106383
95,1,0,0,0.3,0.9,0,0.5263157894736842,0.45263157894736844
96,0,0,0,0.3,0.9,1,0.5208333333333334,0.4583333333333333
97,1,0,0,0.3,0.9,0,0.5257731958762887,0.4536082474226804
98,0,1,0,0.3,0.9,0,0.5204081632653061,0.4489795918367347
99,1,0,0,0.3,0.9,0,0.5252525252525253,0.4444444444444444
100,0,0,0,0.3,0.9,1,0.52,0.45
101,1,0,0,0.3,0.9,0,0.5247524752475248,0.44554455445544555
102,0,0,0,0.3,0.9,1,0.5196078431372549,0.45098039215686275
103,1,0,0,0.3,0.9,0,0.5242718446601942,0.44660194174757284
104,0,1,0,0.3,0.9,0,0.5192307692307693,0.4423076923076923
105,0,1,0,0.3,0.9,0,0.5142857142857142,0.4380952380952381
106,1,0,0,0.3,0.9,0,0.5188679245283019,0.4339622641509434
107,0,1,0,0.3,0.9,0,0.514018691588785,0.42990654205607476
108,1,0,0,0.3,0.9,0,0.5185185185185185,0.42592592592592593
109,1,0,0,0.3,0.9,0,0.5229357798165137,0.42201834862385323
110,0,1,0,0.3,0.9,0,0.5181818181818182,0.41818181818181815
111,1,1,0,0.3,0.9,1,0.5225225225225225,0.42342342342342343
112,0,1,0,0.3,0.9,0,0.5178571428571429,0.41964285714285715
113,0,0,0,0.3,0.9,1,0.5132743362831859,0.4247787610619469
114,1,0,0,0.3,0.9,0,0.5175438596491229,0.42105263157894735
115,0,1,0,0.3,0.9,0,0.5130434782608696,0.41739130434782606
116,1,1,0,0.3,0.9,1,0.5172413793103449,0.4224137931034483
117,0,0,0,0.3,0.9,1,0.5128205128205128,0.42735042735042733
118,1,0,0,0.3,0.9,0,0.5169491525423728,0.423728813559322
119,0,1,0,0.3,0.9,0,0.5126050420168067,0.42016806722689076
120,0,0,0,0.3,0.9,1,0.5083333333333333,0.425
1,0,1,0,0.5,0.3,0,0,0
2,0,0,0,0.5,0.3,1,0,0.5
3,1,1,0,0.5,0.3,1,0.3333333333333333,0.6666666666666666
4,0,0,0,0.5,0.3,1,0.25,0.75
5,0,0,0,0.5,0.3,1,0.2,0.8
6,0,0,0,0.5,0.3,1,0.16666666666666666,0.8333333333333334
7,0,1,0,0.5,0.3,0,0.14285714285714285,0.7142857142857143
8,0,1,0,0.5,0.3,0,0.125,0.625
9,1,1,0,0.5,0.3,1,0.2222222222222222,0.6666666666666666
10,1,1,0,0.5,0.3,1,0.3,0.7
11,1,1,0,0.5,0.3,1,0.36363636363636365,0.7272727272727273
12,0,0,0,0.5,0.3,1,0.3333333333333333,0.75
13,0,1,0,0.5,0.3,0,0.3076923076923077,0.6923076923076923
14,0,0,0,0.5,0.3,1,0.2857142857142857,0.7142857142857143
15,0,1,0,0.5,0.3,0,0.26666666666666666,0.6666666666666666
16,0,0,0,0.5,0.3,1,0.25,0.6875
17,0,1,0,0.5,0.3,0,0.23529411764705882,0.6470588235294118
18,1,0,0,0.5,0.3,0,0.2777777777777778,0.6111111111111112
19,1,0,0,0.5,0.3,0,0.3157894736842105,0.5789473684210527
20,1,0,0,0.5,0.3,0,0.35,0.55
21,1,0,0,0.5,0.3,0,0.38095238095238093,0.5238095238095238
22,0,1,0,0.5,0.3,0,0.36363636363636365,0.5
23,1,0,0,0.5,0.3,0,0.391304347826087,0.4782608695652174
24,1,0,0,0.5,0.3,0,0.4166666666666667,0.4583333333333333
25,1,0,0,0.5,0.3,0,0.44,0.44
26,1,1,0,0.5,0.3,1,0.46153846153846156,0.46153846153846156
27,1,1,0,0.5,0.3,1,0.48148148148148145,0.48148148148148145
28,0,0,0,0.5,0.3,1,0.4642857142857143,0.5
29,0,0,0,0.5,0.3,1,0.4482758620689655,0.5172413793103449
30,0,1,0,0.5,0.3,0,0.43333333333333335,0.5
31,1,0,0,0.5,0.3,0,0.45161290322580644,0.4838709677419355
32,1,0,0,0.5,0.3,0,0.46875,0.46875
33,1,0,0,0.5,0.3,0,0.48484848484848486,0.45454545454545453
34,1,1,0,0.5,0.3,1,0.5,0.47058823529411764
35,0,1,0,0.5,0.3,0,0.4857142857142857,0.45714285714285713
36,1,1,0,0.5,0.3,1,0.5,0.4722222222222222
37,1,0,0,0.5,0.3,0,0.5135135135135135,0.4594594594594595
38,1,0,0,0.5,0.3,0,0.5263157894736842,0.4473684210526316
39,0,0,0,0.5,0.3,1,0.5128205128205128,0.46153846153846156
40,0,0,0,0.5,0.3,1,0.5,0.475
41,0,0,0,0.5,0.3,1,0.4878048780487805,0.4878048780487805
42,1,1,0,0.5,0.3,1,0.5,0.5
43,0,1,0,0.5,0.3,0,0.4883720930232558,0.4883720930232558
44,1,1,0,0.5,0.3,1,0.5,0.5
45,1,0,0,0.5,0.3,0,0.5111111111111111,0.4888888888888889
46,1,1,0,0.5,0.3,1,0.5217391304347826,0.5
47,1,1,0,0.5,0.3,1,0.5319148936170213,0.5106382978723404
48,0,1,0,0.5,0.3,0,0.5208333333333334,0.5
49,1,0,0,0.5,0.3,0,0.5306122448979592,0.4897959183673469
50,1,1,0,0.5,0.3,1,0.54,0.5
51,1,0,0,0.5,0.3,0,0.5490196078431373,0.49019607843137253
52,1,0,0,0.5,0.3,0,0.5576923076923077,0.4807692307692308
53,1,1,0,0.5,0.3,1,0.5660377358490566,0.49056603773584906
54,1,1,0,0.5,0.3,1,0.5740740740740741,0.5
55,1,0,0,0.5,0.3,0,0.5818181818181818,0.4909090909090909
56,1,1,0,0.5,0.3,1,0.5892857142857143,0.5
57,0,1,0,0.5,0.3,0,0.5789473684210527,0.49122807017543857
58,0,0,0,0.5,0.3,1,0.5689655172413793,0.5
59,1,0,0,0.5,0.3,0,0.576271186440678,0.4915254237288136
60,1,1,0,0.5,0.3,1,0.5833333333333334,0.5
61,0,0,0,0.5,0.3,1,0.5737704918032787,0.5081967213114754
62,0,1,0,0.5,0.3,0,0.5645161290322581,0.5
63,1,0,0,0.5,0.3,0,0.5714285714285714,0.49206349206349204
64,0,1,0,0.5,0.3,0,0.5625,0.484375
65,0,1,0,0.5,0.3,0,0.5538461538461539,0.47692307692307695
66,1,1,0,0.5,0.3,1,0.5606060606060606,0.48484848484848486
67,0,1,0,0.5,0.3,0,0.5522388059701493,0.47761194029850745
68,0,0,0,0.5,0.3,1,0.5441176470588235,0.4852941176470588
69,0,1,0,0.5,0.3,0,0.5362318840579711,0.4782608695652174
70,1,1,0,0.5,0.3,1,0.5428571428571428,0.4857142857142857
71,1,0,0,0.5,0.3,0,0.5492957746478874,0.4788732394366197
72,1,1,0,0.5,0.3,1,0.5555555555555556,0.4861111111111111
73,1,0,0,0.5,0.3,0,0.5616438356164384,0.4794520547945205
74,0,0,0,0.5,0.3,1,0.5540540540540541,0.4864864864864865
75,0,1,0,0.5,0.3,0,0.5466666666666666,0.48
76,1,1,0,0.5,0.3,1,0.5526315789473685,0.4868421052631579
77,1,0,0,0.5,0.3,0,0.5584415584415584,0.4805194805194805
78,1,0,0,0.5,0.3,0,0.5641025641025641,0.47435897435897434
79,0,1,0,0.5,0.3,0,0.5569620253164557,0.46835443037974683
80,1,1,0,0.5,0.3,1,0.5625,0.475
81,1,1,0,0.5,0.3,1,0.5679012345679012,0.48148148148148145
82,1,0,0,0.5,0.3,0,0.573170731707317,0.47560975609756095
83,1,0,0,0.5,0.3,0,0.5783132530120482,0.46987951807228917
84,0,0,0,0.5,0.3,1,0.5714285714285714,0.47619047619047616
85,0,1,0,0.5,0.3,0,0.5647058823529412,0.47058823529411764
86,0,0,0,0.5,0.3,1,0.5581395348837209,0.47674418604651164
87,0,1,0,0.5,0.3,0,0.5517241379310345,0.47126436781609193
88,0,1,0,0.5,0.3,0,0.5454545454545454,0.4659090909090909
89,1,0,0,0.5,0.3,0,0.550561797752809,0.4606741573033708
90,1,1,0,0.5,0.3,1,0.5555555555555556,0.4666666666666667
91,0,1,0,0.5,0.3,0,0.5494505494505495,0.46153846153846156
92,0,0,0,0.5,0.3,1,0.5434782608695652,0.4673913043478261
93,1,0,0,0.5,0.3,0,0.5483870967741935,0.46236559139784944
94,1,0,0,0.5,0.3,0,0.5531914893617021,0.4574468085106383
95,0,1,0,0.5,0.3,0,0.5473684210526316,0.45263157894736844
96,0,0,0,0.5,0.3,1,0.5416666666666666,0.4583333333333333
97,0,1,0,0.5,0.3,0,0.5360824742268041,0.4536082474226804
98,1,0,0,0.5,0.3,0,0.5408163265306123,0.4489795918367347
99,1,0,0,0.5,0.3,0,0.5454545454545454,0.4444444444444444
100,1,1,0,0.5,0.3,1,0.55,0.45
101,1,0,0,0.5,0.3,0,0.5544554455445545,0.44554455445544555
102,1,1,0,0.5,0.3,1,0.5588235294117647,0.45098039215686275
103,0,1,0,0.5,0.3,0,0.5533980582524272,0.44660194174757284
104,0,1,0,0.5,0.3,0,0.5480769230769231,0.4423076923076923
105,0,1,0,0.5,0.3,0,0.5428571428571428,0.4380952380952381
106,0,1,0,0.5,0.3,0,0.5377358490566038,0.4339622641509434
107,0,1,0,0.5,0.3,0,0.5327102803738317,0.42990654205607476
108,1,0,0,0.5,0.3,0,0.5370370370370371,0.42592592592592593
109,0,1,0,0.5,0.3,0,0.5321100917431193,0.42201834862385323
110,1,0,0,0.5,0.3,0,0.5363636363636364,0.41818181818181815
111,1,1,0,0.5,0.3,1,0.5405405405405406,0.42342342342342343
112,0,1,0,0.5,0.3,0,0.5357142857142857,0.41964285714285715
113,1,1,0,0.5,0.3,1,0.5398230088495575,0.4247787610619469
114,1,0,0,0.5,0.3,0,0.543859649122807,0.42105263157894735
115,0,1,0,0.5,0.3,0,0.5391304347826087,0.41739130434782606
116,0,0,0,0.5,0.3,1,0.5344827586206896,0.4224137931034483
117,0,0,0,0.5,0.3,1,0.5299145299145299,0.42735042735042733
118,1,0,0,0.5,0.3,0,0.5338983050847458,0.423728813559322
119,1,0,0,0.5,0.3,0,0.5378151260504201,0.42016806722689076
120,0,0,0,0.5,0.3,1,0.5333333333333333,0.425
1,1,0,0,0.5,0.5,0,1,0
2,0,0,0,0.5,0.5,1,0.5,0.5
3,0,0,0,0.5,0.5,1,0.3333333333333333,0.6666666666666666
4,1,1,0,0.5,0.5,1,0.5,0.75
5,1,1,0,0.5,0.5,1,0.6,0.8
6,0,0,0,0.5,0.5,1,0.5,0.8333333333333334
7,1,0,0,0.5,0.5,0,0.5714285714285714,0.7142857142857143
8,0,1,0,0.5,0.5,0,0.5,0.625
9,0,0,0,0.5,0.5,1,0.4444444444444444,0.6666666666666666
10,0,0,0,0.5,0.5,1,0.4,0.7
11,0,0,0,0.5,0.5,1,0.36363636363636365,0.7272727272727273
12,1,1,0,0.5,0.5,1,0.4166666666666667,0.75
13,1,0,0,0.5,0.5,0,0.46153846153846156,0.6923076923076923
14,1,1,0,0.5,0.5,1,0.5,0.7142857142857143
15,0,1,0,0.5,0.5,0,0.4666666666666667,0.6666666666666666
16,1,1,0,0.5,0.5,1,0.5,0.6875
17,1,0,0,0.5,0.5,0,0.5294117647058824,0.6470588235294118
18,1,0,0,0.5,0.5,0,0.5555555555555556,0.6111111111111112
19,1,0,0,0.5,0.5,0,0.5789473684210527,0.5789473684210527
20,1,0,0,0.5,0.5,0,0.6,0.55
21,0,1,0,0.5,0.5,0,0.5714285714285714,0.5238095238095238
22,0,1,0,0.5,0.5,0,0.5454545454545454,0.5
23,0,1,0,0.5,0.5,0,0.5217391304347826,0.4782608695652174
24,0,1,0,0.5,0.5,0,0.5,0.4583333333333333
25,1,0,0,0.5,0.5,0,0.52,0.44
26,0,0,0,0.5,0.5,1,0.5,0.46153846153846156
27,1,1,0,0.5,0.5,1,0.5185185185185185,0.48148148148148145
28,0,0,0,0.5,0.5,1,0.5,0.5
29,1,1,0,0.5,0.5,1,0.5172413793103449,0.5172413793103449
30,0,1,0,0.5,0.5,0,0.5,0.5
31,1,0,0,0.5,0.5,0,0.5161290322580645,0.4838709677419355
32,1,0,0,0.5,0.5,0,0.53125,0.46875
33,0,1,0,0.5,0.5,0,0.5151515151515151,0.45454545454545453
34,1,1,0,0.5,0.5,1,0.5294117647058824,0.47058823529411764
35,1,0,0,0.5,0.5,0,0.5428571428571428,0.45714285714285713
36,1,1,0,0.5,0.5,1,0.5555555555555556,0.4722222222222222
37,0,1,0,0.5,0.5,0,0.5405405405405406,0.4594594594594595
38,1,0,0,0.5,0.5,0,0.5526315789473685,0.4473684210526316
39,0,0,0,0.5,0.5,1,0.5384615384615384,0.46153846153846156
40,0,0,0,0.5,0.5,1,0.525,0.475
41,1,1,0,0.5,0.5,1,0.5365853658536586,0.4878048780487805
42,0,0,0,0.5,0.5,1,0.5238095238095238,0.5
43,1,0,0,0.5,0.5,0,0.5348837209302325,0.4883720930232558
44,1,1,0,0.5,0.5,1,0.5454545454545454,0.5
45,1,0,0,0.5,0.5,0,0.5555555555555556,0.4888888888888889
46,1,1,0,0.5,0.5,1,0.5652173913043478,0.5
47,0,0,0,0.5,0.5,1,0.5531914893617021,0.5106382978723404
48,0,1,0,0.5,0.5,0,0.5416666666666666,0.5
49,1,0,0,0.5,0.5,0,0.5510204081632653,0.4897959183673469
50,0,0,0,0.5,0.5,1,0.54,0.5
51,0,1,0,0.5,0.5,0,0.5294117647058824,0.49019607843137253
52,1,0,0,0.5,0.5,0,0.5384615384615384,0.4807692307692308
53,1,1,0,0.5,0.5,1,0.5471698113207547,0.49056603773584906
54,1,1,0,0.5,0.5,1,0.5555555555555556,0.5
55,0,1,0,0.5,0.5,0,0.5454545454545454,0.4909090909090909
56,1,1,0,0.5,0.5,1,0.5535714285714286,0.5
57,1,0,0,0.5,0.5,0,0.5614035087719298,0.49122807017543857
58,0,0,0,0.5,0.5,1,0.5517241379310345,0.5
59,0,1,0,0.5,0.5,0,0.5423728813559322,0.4915254237288136
60,0,0,0,0.5,0.5,1,0.5333333333333333,0.5
61,0,0,0,0.5,0.5,1,0.5245901639344263,0.5081967213114754
62,1,0,0,0.5,0.5,0,0.532258064516129,0.5
63,0,1,0,0.5,0.5,0,0.5238095238095238,0.49206349206349204
64,0,1,0,0.5,0.5,0,0.515625,0.484375
65,0,1,0,0.5,0.5,0,0.5076923076923077,0.47692307692307695
66,1,1,0,0.5,0.5,1,0.5151515151515151,0.48484848484848486
67,0,1,0,0.5,0.5,0,0.5074626865671642,0.47761194029850745
68,0,0,0,0.5,0.5,1,0.5,0.4852941176470588
69,0,1,0,0.5,0.5,0,0.4927536231884058,0.4782608695652174
70,0,0,0,0.5,0.5,1,0.4857142857142857,0.4857142857142857
71,0,1,0,0.5,0.5,0,0.4788732394366197,0.4788732394366197
72,0,0,0,0.5,0.5,1,0.4722222222222222,0.4861111111111111
73,0,1,0,0.5,0.5,0,0.4657534246575342,0.4794520547945205
74,1,1,0,0.5,0.5,1,0.47297297297297297,0.4864864864864865
75,0,1,0,0.5,0.5,0,0.4666666666666667,0.48
76,0,0,0,0.5,0.5,1,0.4605263157894737,0.4868421052631579
77,0,1,0,0.5,0.5,0,0.45454545454545453,0.4805194805194805
78,1,0,0,0.5,0.5,0,0.46153846153846156,0.47435897435897434
79,0,1,0,0.5,0.5,0,0.45569620253164556,0.46835443037974683
80,1,1,0,0.5,0.5,1,0.4625,0.475
81,1,1,0,0.5,0.5,1,0.4691358024691358,0.48148148148148145
82,0,1,0,0.5,0.5,0,0.4634146341463415,0.47560975609756095
83,1,0,0,0.5,0.5,0,0.46987951807228917,0.46987951807228917
84,0,0,0,0.5,0.5,1,0.4642857142857143,0.47619047619047616
85,1,0,0,0.5,0.5,0,0.47058823529411764,0.47058823529411764
86,1,1,0,0.5,0.5,1,0.47674418604651164,0.47674418604651164
87,1,0,0,0.5,0.5,0,0.4827586206896552,0.47126436781609193
88,0,1,0,0.5,0.5,0,0.4772727272727273,0.4659090909090909
89,1,0,0,0.5,0.5,0,0.48314606741573035,0.4606741573033708
90,0,0,0,0.5,0.5,1,0.4777777777777778,0.4666666666666667
91,0,1,0,0.5,0.5,0,0.4725274725274725,0.46153846153846156
92,0,0,0,0.5,0.5,1,0.4673913043478261,0.4673913043478261
93,0,1,0,0.5,0.5,0,0.46236559139784944,0.46236559139784944
94,1,0,0,0.5,0.5,0,0.46808510638297873,0.4574468085106383
95,0,1,0,0.5,0.5,0,0.4631578947368421,0.45263157894736844
96,0,0,0,0.5,0.5,1,0.4583333333333333,0.4583333333333333
97,1,0,0,0.5,0.5,0,0.4639175257731959,0.4536082474226804
98,1,0,0,0.5,0.5,0,0.46938775510204084,0.4489795918367347
99,0,1,0,0.5,0.5,0,0.46464646464646464,0.4444444444444444
100,0,0,0,0.5,0.5,1,0.46,0.45
101,1,0,0,0.5,0.5,0,0.46534653465346537,0.44554455445544555
102,0,0,0,0.5,0.5,1,0.46078431372549017,0.45098039215686275
103,1,0,0,0.5,0.5,0,0.46601941747572817,0.44660194174757284
104,0,1,0,0.5,0.5,0,0.46153846153846156,0.4423076923076923
105,0,1,0,0.5,0.5,0,0.45714285714285713,0.4380952380952381
106,1,0,0,0.5,0.5,0,0.46226415094339623,0.4339622641509434
107,0,1,0,0.5,0.5,0,0.45794392523364486,0.42990654205607476
108,0,1,0,0.5,0.5,0,0.4537037037037037,0.42592592592592593
109,0,1,0,0.5,0.5,0,0.44954128440366975,0.42201834862385323
110,0,1,0,0.5,0.5,0,0.44545454545454544,0.41818181818181815
111,0,0,0,0.5,0.5,1,0.44144144144144143,0.42342342342342343
112,0,1,0,0.5,0.5,0,0.4375,0.41964285714285715
113,1,1,0,0.5,0.5,1,0.4424778761061947,0.4247787610619469
114,0,1,0,0.5,0.5,0,0.43859649122807015,0.42105263157894735
115,0,1,0,0.5,0.5,0,0.43478260869565216,0.41739130434782606
116,1,1,0,0.5,0.5,1,0.4396551724137931,0.4224137931034483
117,0,0,0,0.5,0.5,1,0.4358974358974359,0.42735042735042733
118,1,0,0,0.5,0.5,0,0.4406779661016949,0.423728813559322
119,1,0,0,0.5,0.5,0,0.44537815126050423,0.42016806722689076
120,1,1,0,0.5,0.5,1,0.45,0.425
1,0,1,0,0.5,0.7,0,0,0
2,1,1,0,0.5,0.7,1,0.5,0.5
3,0,0,0,0.5,0.7,1,0.3333333333333333,0.6666666666666666
4,1,1,0,0.5,0.7,1,0.5,0.75
5,1,1,0,0.5,0.7,1,0.6,0.8
6,0,0,0,0.5,0.7,1,0.5,0.8333333333333334
7,1,0,0,0.5,0.7,0,0.5714285714285714,0.7142857142857143
8,1,0,0,0.5,0.7,0,0.625,0.625
9,1,1,0,0.5,0.7,1,0.6666666666666666,0.6666666666666666
10,0,0,0,0.5,0.7,1,0.6,0.7
11,1,1,0,0.5,0.7,1,0.6363636363636364,0.7272727272727273
12,0,0,0,0.5,0.7,1,0.5833333333333334,0.75
13,0,1,0,0.5,0.7,0,0.5384615384615384,0.6923076923076923
14,0,0,0,0.5,0.7,1,0.5,0.7142857142857143
15,1,0,0,0.5,0.7,0,0.5333333333333333,0.6666666666666666
16,0,0,0,0.5,0.7,1,0.5,0.6875
17,1,0,0,0.5,0.7,0,0.5294117647058824,0.6470588235294118
18,0,1,0,0.5,0.7,0,0.5,0.6111111111111112
19,1,0,0,0.5,0.7,0,0.5263157894736842,0.5789473684210527
20,1,0,0,0.5,0.7,0,0.55,0.55
21,0,1,0,0.5,0.7,0,0.5238095238095238,0.5238095238095238
22,0,1,0,0.5,0.7,0,0.5,0.5
23,0,1,0,0.5,0.7,0,0.4782608695652174,0.4782608695652174
24,0,1,0,0.5,0.7,0,0.4583333333333333,0.4583333333333333
25,0,1,0,0.5,0.7,0,0.44,0.44
26,1,1,0,0.5,0.7,1,0.46153846153846156,0.46153846153846156
27,1,1,0,0.5,0.7,1,0.48148148148148145,0.48148148148148145
28,0,0,0,0.5,0.7,1,0.4642857142857143,0.5
29,1,1,0,0.5,0.7,1,0.4827586206896552,0.5172413793103449
30,0,1,0,0.5,0.7,0,0.4666666666666667,0.5
31,1,0,0,0.5,0.7,0,0.4838709677419355,0.4838709677419355
32,1,0,0,0.5,0.7,0,0.5,0.46875
33,1,0,0,0.5,0.7,0,0.5151515151515151,0.45454545454545453
34,0,0,0,0.5,0.7,1,0.5,0.47058823529411764
35,0,1,0,0.5,0.7,0,0.4857142857142857,0.45714285714285713
36,0,0,0,0.5,0.7,1,0.4722222222222222,0.4722222222222222
37,1,0,0,0.5,0.7,0,0.4864864864864865,0.4594594594594595
38,0,1,0,0.5,0.7,0,0.47368421052631576,0.4473684210526316
39,1,1,0,0.5,0.7,1,0.48717948717948717,0.46153846153846156
40,0,0,0,0.5,0.7,1,0.475,0.475
41,1,1,0,0.5,0.7,1,0.4878048780487805,0.4878048780487805
42,1,1,0,0.5,0.7,1,0.5,0.5
43,1,0,0,0.5,0.7,0,0.5116279069767442,0.4883720930232558
44,0,0,0,0.5,0.7,1,0.5,0.5
45,1,0,0,0.5,0.7,0,0.5111111111111111,0.4888888888888889
46,1,1,0,0.5,0.7,1,0.5217391304347826,0.5
47,1,1,0,0.5,0.7,1,0.5319148936170213,0.5106382978723404
48,1,0,0,0.5,0.7,0,0.5416666666666666,0.5
49,0,1,0,0.5,0.7,0,0.5306122448979592,0.4897959183673469
50,0,0,0,0.5,0.7,1,0.52,0.5
51,0,1,0,0.5,0.7,0,0.5098039215686274,0.49019607843137253
52,1,0,0,0.5,0.7,0,0.5192307692307693,0.4807692307692308
53,0,0,0,0.5,0.7,1,0.5094339622641509,0.49056603773584906
54,1,1,0,0.5,0.7,1,0.5185185185185185,0.5
55,1,0,0,0.5,0.7,0,0.5272727272727272,0.4909090909090909
56,0,0,0,0.5,0.7,1,0.5178571428571429,0.5
57,1,0,0,0.5,0.7,0,0.5263157894736842,0.49122807017543857
58,0,0,0,0.5,0.7,1,0.5172413793103449,0.5
59,0,1,0,0.5,0.7,0,0.5084745762711864,0.4915254237288136
60,1,1,0,0.5,0.7,1,0.5166666666666667,0.5
61,0,0,0,0.5,0.7,1,0.5081967213114754,0.5081967213114754
62,1,0,0,0.5,0.7,0,0.5161290322580645,0.5
63,1,0,0,0.5,0.7,0,0.5238095238095238,0.49206349206349204
64,0,1,0,0.5,0.7,0,0.515625,0.484375
65,1,0,0,0.5,0.7,0,0.5230769230769231,0.47692307692307695
66,0,0,0,0.5,0.7,1,0.5151515151515151,0.48484848484848486
67,1,0,0,0.5,0.7,0,0.5223880597014925,0.47761194029850745
68,0,0,0,0.5,0.7,1,0.5147058823529411,0.4852941176470588
69,0,1,0,0.5,0.7,0,0.5072463768115942,0.4782608695652174
70,0,0,0,0.5,0.7,1,0.5,0.4857142857142857
71,1,0,0,0.5,0.7,0,0.5070422535211268,0.4788732394366197
72,0,0,0,0.5,0.7,1,0.5,0.4861111111111111
73,1,0,0,0.5,0.7,0,0.5068493150684932,0.4794520547945205
74,0,0,0,0.5,0.7,1,0.5,0.4864864864864865
75,1,0,0,0.5,0.7,0,0.5066666666666667,0.48
76,0,0,0,0.5,0.7,1,0.5,0.4868421052631579
77,1,0,0,0.5,0.7,0,0.5064935064935064,0.4805194805194805
78,1,0,0,0.5,0.7,0,0.5128205128205128,0.47435897435897434
79,1,0,0,0.5,0.7,0,0.5189873417721519,0.46835443037974683
80,1,1,0,0.5,0.7,1,0.525,0.475
81,0,0,0,0.5,0.7,1,0.5185185185185185,0.48148148148148145
82,1,0,0,0.5,0.7,0,0.524390243902439,0.47560975609756095
83,0,1,0,0.5,0.7,0,0.5180722891566265,0.46987951807228917
84,0,0,0,0.5,0.7,1,0.5119047619047619,0.47619047619047616
85,1,0,0,0.5,0.7,0,0.5176470588235295,0.47058823529411764
86,0,0,0,0.5,0.7,1,0.5116279069767442,0.47674418604651164
87,0,1,0,0.5,0.7,0,0.5057471264367817,0.47126436781609193
88,1,0,0,0.5,0.7,0,0.5113636363636364,0.4659090909090909
89,0,1,0,0.5,0.7,0,0.5056179775280899,0.4606741573033708
90,0,0,0,0.5,0.7,1,0.5,0.4666666666666667
91,1,0,0,0.5,0.7,0,0.5054945054945055,0.46153846153846156
92,1,1,0,0.5,0.7,1,0.5108695652173914,0.4673913043478261
